CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_score,segment
1063770,75,2,3.5,1,2,1,12,Hibernating
1063773,42,4,35.5619,2,4,3,24,At_risk
1063810,3,3,6.4399999999999995,5,3,1,53,Potential_loyalists
1063823,21,4,73.94650000000001,3,4,5,34,Loyal_customers
1063824,5,3,16.409200000000002,5,3,2,53,Potential_loyalists
1063828,8,1,50.4092,5,1,4,51,New_customers
1063833,22,7,32.582499999999996,3,5,3,35,Loyal_customers
1063901,22,1,55.099999999999994,3,1,4,31,About_the_sleep
106392,47,1,4.19,1,1,1,11,Hibernating
1063944,11,3,23.049999999999997,4,3,2,43,Potential_loyalists
1063946,18,2,30.550000000000004,3,2,3,32,About_the_sleep
1063965,52,1,11.4025,1,1,2,11,Hibernating
1063967,35,3,12.652999999999999,2,3,2,23,At_risk
1063981,79,1,2.3899999999999997,1,1,1,11,Hibernating
1063983,37,3,12.0,2,3,2,23,At_risk
1064,8,5,62.589,5,5,4,55,Champions
1064005,17,5,89.85425,4,5,5,45,Loyal_customers
1064051,14,3,39.421499999999995,4,3,3,43,Potential_loyalists
1064082,13,5,121.2948,4,5,5,45,Loyal_customers
1064101,30,1,6.397499999999999,2,1,1,21,Hibernating
1064112,48,1,3.4435,1,1,1,11,Hibernating
1064131,53,1,5.6,1,1,1,11,Hibernating
1064163,42,3,51.4465,2,3,4,23,At_risk
1064228,5,3,48.400000000000006,5,3,4,53,Potential_loyalists
1064269,78,1,23.347499999999997,1,1,3,11,Hibernating
1064325,19,4,101.9975,3,4,5,34,Loyal_customers
1064382,71,1,6.29,1,1,1,11,Hibernating
106439,37,2,4.55625,2,2,1,22,Hibernating
1064392,51,1,0.35,1,1,1,11,Hibernating
1064428,2,4,73.73649999999999,5,4,5,54,Champions
1064452,66,1,64.93200000000002,1,1,4,11,Hibernating
1064487,53,5,78.54560000000001,1,5,5,15,Cant_loose
1064496,6,3,38.35,5,3,3,53,Potential_loyalists
1064540,31,5,47.95305,2,5,4,25,Cant_loose
1064546,52,2,30.119999999999997,1,2,3,12,Hibernating
1064553,32,3,25.474999999999994,2,3,3,23,At_risk
1064586,7,2,24.40775,5,2,3,52,Potential_loyalists
1064608,6,2,49.040000000000006,5,2,4,52,Potential_loyalists
1064617,32,1,3.0,2,1,1,21,Hibernating
1064629,17,4,28.990000000000002,4,4,3,44,Loyal_customers
1064670,2,3,36.8975,5,3,3,53,Potential_loyalists
106468,21,2,37.8143,3,2,3,32,About_the_sleep
1064733,37,4,87.9239,2,4,5,24,At_risk
1064777,76,1,8.0,1,1,1,11,Hibernating
1064791,30,3,91.9214,2,3,5,23,At_risk
1064858,49,1,5.65,1,1,1,11,Hibernating
1064905,47,3,73.8338,1,3,5,13,At_risk
1064920,62,2,40.2359,1,2,3,12,Hibernating
1064938,67,1,48.322500000000005,1,1,4,11,Hibernating
1064946,80,1,13.6252,1,1,2,11,Hibernating
1064955,40,3,29.35425,2,3,3,23,At_risk
1064966,6,6,71.80940000000001,5,5,4,55,Champions
1065,16,1,6.5,4,1,1,41,Promising
106501,6,3,28.9375,5,3,3,53,Potential_loyalists
106502,3,1,2.0,5,1,1,51,New_customers
1065021,68,1,4.9,1,1,1,11,Hibernating
1065031,53,1,16.164,1,1,2,11,Hibernating
1065036,24,7,110.4926,3,5,5,35,Loyal_customers
1065080,7,3,8.879999999999999,5,3,1,53,Potential_loyalists
1065092,23,2,6.6,3,2,1,32,About_the_sleep
1065098,3,5,13.54,5,5,2,55,Champions
1065156,5,4,27.849999999999998,5,4,3,54,Champions
10652,11,2,7.79825,4,2,1,42,Potential_loyalists
1065207,21,4,18.0765,3,4,2,34,Loyal_customers
1065233,18,2,157.25425,3,2,5,32,About_the_sleep
1065245,7,2,115.00650000000002,5,2,5,52,Potential_loyalists
1065299,6,5,51.14,5,5,4,55,Champions
1065309,28,2,24.1326,3,2,3,32,About_the_sleep
106532,77,1,3.25,1,1,1,11,Hibernating
1065338,57,1,9.2,1,1,1,11,Hibernating
1065378,16,4,69.48249999999999,4,4,4,44,Loyal_customers
1065423,25,4,45.5,3,4,4,34,Loyal_customers
1065443,35,1,4.75,2,1,1,21,Hibernating
1065452,29,5,67.5,2,5,4,25,Cant_loose
1065457,19,2,23.1205,3,2,3,32,About_the_sleep
1065470,15,3,62.6006,4,3,4,43,Potential_loyalists
1065497,37,2,29.69075,2,2,3,22,Hibernating
1065504,4,2,94.518,5,2,5,52,Potential_loyalists
1065515,76,1,3.75,1,1,1,11,Hibernating
1065526,30,3,33.328500000000005,2,3,3,23,At_risk
106554,4,3,60.4625,5,3,4,53,Potential_loyalists
1065564,10,4,83.92455,4,4,5,44,Loyal_customers
1065569,42,1,6.390000000000001,2,1,1,21,Hibernating
1065601,6,6,112.90825000000001,5,5,5,55,Champions
1065613,63,3,45.9648,1,3,4,13,At_risk
1065662,29,3,72.99940000000001,2,3,4,23,At_risk
1065685,3,1,18.740000000000002,5,1,2,51,New_customers
1065689,9,4,58.4786,4,4,4,44,Loyal_customers
1065748,58,1,2.2,1,1,1,11,Hibernating
1065756,69,1,9.15,1,1,1,11,Hibernating
1065775,32,3,23.6,2,3,3,23,At_risk
106579,12,3,8.940000000000001,4,3,1,43,Potential_loyalists
1065800,6,2,6.095,5,2,1,52,Potential_loyalists
1065804,31,1,9.402750000000001,2,1,1,21,Hibernating
1065815,17,4,76.15,4,4,5,44,Loyal_customers
1065858,10,6,71.3013,4,5,4,45,Loyal_customers
1065860,15,2,135.74220000000003,4,2,5,42,Potential_loyalists
1065865,22,1,6.0,3,1,1,31,About_the_sleep
1065903,56,2,174.545,1,2,5,12,Hibernating
1065907,14,3,107.17460000000001,4,3,5,43,Potential_loyalists
1065917,37,2,6.9,2,2,1,22,Hibernating
1065963,29,1,17.45,2,1,2,21,Hibernating
1065965,41,2,84.4697,2,2,5,22,Hibernating
1065985,33,4,83.27579999999999,2,4,5,24,At_risk
106599,35,1,2.7,2,1,1,21,Hibernating
1066,9,1,35.13,4,1,3,41,Promising
1066036,28,2,34.800000000000004,3,2,3,32,About_the_sleep
1066062,81,1,12.45,1,1,2,11,Hibernating
1066063,13,1,3.7125000000000004,4,1,1,41,Promising
106613,8,4,80.1944,5,4,5,54,Champions
1066132,2,6,245.6407,5,5,5,55,Champions
1066170,50,1,24.310000000000002,1,1,3,11,Hibernating
1066181,42,2,11.6,2,2,2,22,Hibernating
1066185,24,3,57.872600000000006,3,3,4,33,Need_attention
1066194,42,2,15.45,2,2,2,22,Hibernating
1066196,26,5,222.70304999999996,3,5,5,35,Loyal_customers
1066201,71,1,7.0,1,1,1,11,Hibernating
1066235,3,3,82.1,5,3,5,53,Potential_loyalists
1066259,49,2,14.316,1,2,2,12,Hibernating
1066266,7,4,33.305,5,4,3,54,Champions
1066322,43,1,0.5,2,1,1,21,Hibernating
1066359,45,2,19.782999999999998,2,2,2,22,Hibernating
1066472,39,1,12.350000000000001,2,1,2,21,Hibernating
1066481,8,5,246.53582999999998,5,5,5,55,Champions
106655,15,6,80.013,4,5,5,45,Loyal_customers
1066558,2,5,31.785999999999998,5,5,3,55,Champions
1066584,3,3,24.87,5,3,3,53,Potential_loyalists
1066605,13,6,161.82534999999996,4,5,5,45,Loyal_customers
1066620,49,1,1.75,1,1,1,11,Hibernating
1066623,14,6,57.995560000000005,4,5,4,45,Loyal_customers
1066639,8,4,58.211,5,4,4,54,Champions
1066661,62,1,17.700000000000003,1,1,2,11,Hibernating
1066703,10,3,31.040000000000003,4,3,3,43,Potential_loyalists
106674,69,2,12.5,1,2,2,12,Hibernating
1066749,85,1,2.25,1,1,1,11,Hibernating
1066757,13,6,52.636,4,5,4,45,Loyal_customers
1066767,48,4,118.0525,1,4,5,14,At_risk
1066785,7,4,102.07355000000001,5,4,5,54,Champions
1066797,59,1,5.0,1,1,1,11,Hibernating
1066818,60,1,21.04,1,1,2,11,Hibernating
106685,22,1,10.25,3,1,1,31,About_the_sleep
1066894,9,3,87.44534999999999,4,3,5,43,Potential_loyalists
1066908,52,3,30.0,1,3,3,13,At_risk
1066913,5,4,32.4692,5,4,3,54,Champions
1066941,16,5,31.94716,4,5,3,45,Loyal_customers
1066944,30,1,20.1,2,1,2,21,Hibernating
1066945,8,5,70.0228,5,5,4,55,Champions
1066958,27,1,124.53399999999996,3,1,5,31,About_the_sleep
1067,78,2,16.189999999999998,1,2,2,12,Hibernating
1067002,35,1,4.59925,2,1,1,21,Hibernating
1067007,30,4,117.938,2,4,5,24,At_risk
1067014,44,2,7.050000000000001,2,2,1,22,Hibernating
1067130,41,7,37.6535,2,5,3,25,Cant_loose
106717,36,4,42.184,2,4,4,24,At_risk
106722,3,3,68.714,5,3,4,53,Potential_loyalists
1067272,17,3,96.074,4,3,5,43,Potential_loyalists
1067286,5,3,164.36890000000002,5,3,5,53,Potential_loyalists
106733,27,3,15.649999999999999,3,3,2,33,Need_attention
1067355,63,1,2.5,1,1,1,11,Hibernating
106736,8,5,240.567,5,5,5,55,Champions
1067407,21,1,0.35,3,1,1,31,About_the_sleep
1067435,12,6,49.58,4,5,4,45,Loyal_customers
1067538,17,2,11.9499,4,2,2,42,Potential_loyalists
1067544,53,2,36.0347,1,2,3,12,Hibernating
1067560,25,2,17.92415,3,2,2,32,About_the_sleep
1067595,29,3,19.5927,2,3,2,23,At_risk
1067600,52,5,42.54375,1,5,4,15,Cant_loose
1067621,40,3,88.7415,2,3,5,23,At_risk
1067737,37,2,41.4661,2,2,4,22,Hibernating
1067760,6,5,119.26025000000001,5,5,5,55,Champions
1067768,13,1,7.0,4,1,1,41,Promising
1067774,31,2,141.27415,2,2,5,22,Hibernating
1067818,7,3,12.43,5,3,2,53,Potential_loyalists
1067840,43,2,4.05,2,2,1,22,Hibernating
106786,15,2,37.1215,4,2,3,42,Potential_loyalists
1067915,10,3,79.27002,4,3,5,43,Potential_loyalists
1067918,14,5,46.558,4,5,4,45,Loyal_customers
1067925,26,3,33.1936,3,3,3,33,Need_attention
1067972,70,1,3.25,1,1,1,11,Hibernating
1067980,53,1,7.65,1,1,1,11,Hibernating
1068,4,5,126.10425,5,5,5,55,Champions
1068000,24,5,104.08325,3,5,5,35,Loyal_customers
1068010,19,4,259.0582,3,4,5,34,Loyal_customers
1068016,48,5,79.58645,1,5,5,15,Cant_loose
1068021,25,3,17.779,3,3,2,33,Need_attention
1068040,4,2,15.350000000000001,5,2,2,52,Potential_loyalists
1068046,41,2,22.462000000000003,2,2,2,22,Hibernating
1068061,24,3,129.50119999999998,3,3,5,33,Need_attention
1068066,47,3,90.72,1,3,5,13,At_risk
106811,29,1,8.9,2,1,1,21,Hibernating
1068134,29,4,31.849999999999998,2,4,3,24,At_risk
1068159,13,4,91.43,4,4,5,44,Loyal_customers
1068166,16,3,51.66975,4,3,4,43,Potential_loyalists
106817,25,2,25.410399999999996,3,2,3,32,About_the_sleep
1068170,34,1,22.5,2,1,2,21,Hibernating
10682,14,7,270.42805,4,5,5,45,Loyal_customers
1068210,15,1,15.0,4,1,2,41,Promising
1068287,40,1,5.4399999999999995,2,1,1,21,Hibernating
1068294,23,3,55.0824,3,3,4,33,Need_attention
106837,12,5,25.1838,4,5,3,45,Loyal_customers
1068394,51,2,80.475,1,2,5,12,Hibernating
10684,3,4,54.438,5,4,4,54,Champions
1068411,13,1,15.25,4,1,2,41,Promising
1068419,67,2,6.9,1,2,1,12,Hibernating
1068462,6,1,19.95,5,1,2,51,New_customers
1068466,33,2,12.3,2,2,2,22,Hibernating
1068488,49,1,3.0,1,1,1,11,Hibernating
1068493,46,3,158.2355,2,3,5,23,At_risk
1068506,29,2,13.9172,2,2,2,22,Hibernating
1068522,32,1,0.95,2,1,1,21,Hibernating
106853,17,2,10.8,4,2,2,42,Potential_loyalists
106854,26,4,29.962500000000002,3,4,3,34,Loyal_customers
1068545,15,6,112.76500000000001,4,5,5,45,Loyal_customers
1068610,6,7,234.40012000000002,5,5,5,55,Champions
1068642,15,1,6.464600000000001,4,1,1,41,Promising
1068699,37,2,119.4134,2,2,5,22,Hibernating
1068770,2,6,50.510000000000005,5,5,4,55,Champions
1068772,7,1,0.5,5,1,1,51,New_customers
1068780,10,9,230.7513,4,5,5,45,Loyal_customers
1068793,13,1,41.1511,4,1,4,41,Promising
1068805,21,3,22.76275,3,3,2,33,Need_attention
106882,12,1,2.3,4,1,1,41,Promising
1068866,22,2,36.70355,3,2,3,32,About_the_sleep
1068868,22,3,23.8175,3,3,3,33,Need_attention
1068912,6,3,60.658550000000005,5,3,4,53,Potential_loyalists
1068929,7,2,43.0906,5,2,4,52,Potential_loyalists
1068935,3,6,102.88924999999998,5,5,5,55,Champions
1068962,35,1,5.45,2,1,1,21,Hibernating
1068968,27,1,37.6435,3,1,3,31,About_the_sleep
1068977,12,3,106.10045000000001,4,3,5,43,Potential_loyalists
1069,4,3,10.45,5,3,1,53,Potential_loyalists
106900,3,4,236.8466,5,4,5,54,Champions
1069079,38,3,240.95984999999996,2,3,5,23,At_risk
10691,16,4,69.9495,4,4,4,44,Loyal_customers
1069109,3,2,53.98375,5,2,4,52,Potential_loyalists
1069122,10,3,50.43125,4,3,4,43,Potential_loyalists
106917,66,1,12.889999999999999,1,1,2,11,Hibernating
1069208,6,5,62.625750000000004,5,5,4,55,Champions
1069210,31,2,30.9935,2,2,3,22,Hibernating
1069211,34,2,19.65,2,2,2,22,Hibernating
106923,4,4,96.49842,5,4,5,54,Champions
1069261,50,1,3.6999999999999997,1,1,1,11,Hibernating
1069273,70,2,5.1,1,2,1,12,Hibernating
1069286,35,3,54.6704,2,3,4,23,At_risk
1069326,8,3,144.40978,5,3,5,53,Potential_loyalists
1069335,2,3,47.16400000000001,5,3,4,53,Potential_loyalists
1069368,3,3,39.57795,5,3,3,53,Potential_loyalists
106937,15,5,63.096599999999995,4,5,4,45,Loyal_customers
1069375,15,5,59.370999999999995,4,5,4,45,Loyal_customers
1069454,15,3,56.874649999999995,4,3,4,43,Potential_loyalists
1069459,21,6,67.44800000000001,3,5,4,35,Loyal_customers
1069493,13,6,28.234799999999996,4,5,3,45,Loyal_customers
1069511,39,2,36.272,2,2,3,22,Hibernating
106952,46,3,28.289999999999996,2,3,3,23,At_risk
1069541,54,3,48.04,1,3,4,13,At_risk
1069550,57,2,35.742999999999995,1,2,3,12,Hibernating
1069600,19,4,33.044399999999996,3,4,3,34,Loyal_customers
1069631,8,4,52.0,5,4,4,54,Champions
1069648,5,2,8.1516,5,2,1,52,Potential_loyalists
106966,41,1,3.535,2,1,1,21,Hibernating
1069679,4,3,114.2,5,3,5,53,Potential_loyalists
1069695,16,3,61.088699999999996,4,3,4,43,Potential_loyalists
1069715,43,1,1.35,2,1,1,21,Hibernating
1069727,32,2,36.1272,2,2,3,22,Hibernating
1069733,19,1,9.25,3,1,1,31,About_the_sleep
1069755,13,2,201.47449999999998,4,2,5,42,Potential_loyalists
1069791,9,1,43.8,4,1,4,41,Promising
1069793,58,1,111.8618,1,1,5,11,Hibernating
106981,12,4,58.639700000000005,4,4,4,44,Loyal_customers
1069841,23,3,16.802,3,3,2,33,Need_attention
1069850,7,5,106.3795,5,5,5,55,Champions
1069864,13,4,113.86349999999999,4,4,5,44,Loyal_customers
1069866,17,3,45.067899999999995,4,3,4,43,Potential_loyalists
1069882,25,2,11.3591,3,2,2,32,About_the_sleep
1069899,5,1,3.4,5,1,1,51,New_customers
1069949,42,4,27.032,2,4,3,24,At_risk
1069952,16,1,99.25,4,1,5,41,Promising
1069959,2,6,66.52520000000001,5,5,4,55,Champions
1069971,15,2,21.826500000000003,4,2,2,42,Potential_loyalists
1069985,21,3,23.786,3,3,3,33,Need_attention
107,16,4,69.95289999999999,4,4,4,44,Loyal_customers
1070030,48,2,49.10125000000001,1,2,4,12,Hibernating
1070074,2,1,12.0,5,1,2,51,New_customers
1070084,17,2,7.4616999999999996,4,2,1,42,Potential_loyalists
1070098,24,4,119.3737,3,4,5,34,Loyal_customers
1070110,4,2,25.873000000000005,5,2,3,52,Potential_loyalists
1070119,35,1,7.59,2,1,1,21,Hibernating
1070135,36,2,4.0,2,2,1,22,Hibernating
1070165,13,5,90.01939999999999,4,5,5,45,Loyal_customers
1070167,4,2,37.0771,5,2,3,52,Potential_loyalists
1070195,18,3,116.59689999999999,3,3,5,33,Need_attention
1070214,81,1,13.25,1,1,2,11,Hibernating
1070224,65,1,15.930499999999999,1,1,2,11,Hibernating
1070241,47,4,61.266000000000005,1,4,4,14,At_risk
1070279,4,4,80.0,5,4,5,54,Champions
1070302,10,8,95.68794999999999,4,5,5,45,Loyal_customers
1070315,58,1,41.8075,1,1,4,11,Hibernating
1070322,6,5,255.6117,5,5,5,55,Champions
107033,57,1,120.2398,1,1,5,11,Hibernating
1070382,3,3,56.242799999999995,5,3,4,53,Potential_loyalists
1070386,44,1,10.509,2,1,1,21,Hibernating
1070411,10,6,65.809,4,5,4,45,Loyal_customers
1070463,7,3,36.9844,5,3,3,53,Potential_loyalists
1070483,50,1,3.1,1,1,1,11,Hibernating
1070494,13,4,79.55630000000002,4,4,5,44,Loyal_customers
1070501,24,3,47.436749999999996,3,3,4,33,Need_attention
1070510,11,6,37.4222,4,5,3,45,Loyal_customers
1070552,55,2,4.25,1,2,1,12,Hibernating
107059,10,3,7.8759,4,3,1,43,Potential_loyalists
1070595,4,3,37.8,5,3,3,53,Potential_loyalists
1070657,30,2,33.605999999999995,2,2,3,22,Hibernating
1070711,21,2,21.825,3,2,2,32,About_the_sleep
1070726,53,3,52.15859999999999,1,3,4,13,At_risk
1070731,3,6,175.52630000000002,5,5,5,55,Champions
1070734,40,6,81.73355,2,5,5,25,Cant_loose
1070740,3,4,54.879200000000004,5,4,4,54,Champions
1070789,47,1,5.008,1,1,1,11,Hibernating
1070848,69,2,8.5,1,2,1,12,Hibernating
107086,24,1,4.7010000000000005,3,1,1,31,About_the_sleep
1070923,16,3,19.9769,4,3,2,43,Potential_loyalists
1070958,15,2,16.35,4,2,2,42,Potential_loyalists
1070978,19,2,92.15,3,2,5,32,About_the_sleep
1070980,22,4,85.22800000000001,3,4,5,34,Loyal_customers
1070990,44,3,180.92350000000002,2,3,5,23,At_risk
1070999,4,5,51.0015,5,5,4,55,Champions
1071,26,2,20.805500000000002,3,2,2,32,About_the_sleep
1071011,45,2,11.85,2,2,2,22,Hibernating
1071045,5,6,47.096999999999994,5,5,4,55,Champions
1071062,31,3,13.974499999999999,2,3,2,23,At_risk
1071080,21,4,141.9374,3,4,5,34,Loyal_customers
1071082,47,2,56.97000000000001,1,2,4,12,Hibernating
1071094,6,4,119.51974999999999,5,4,5,54,Champions
1071115,6,4,40.39765,5,4,3,54,Champions
1071121,9,3,22.69,4,3,2,43,Potential_loyalists
1071139,7,3,45.881499999999996,5,3,4,53,Potential_loyalists
1071151,8,3,198.31330999999997,5,3,5,53,Potential_loyalists
107116,33,1,309.14179999999993,2,1,5,21,Hibernating
1071162,7,7,139.17699999999996,5,5,5,55,Champions
1071164,17,2,31.418999999999997,4,2,3,42,Potential_loyalists
1071204,30,1,7.1503000000000005,2,1,1,21,Hibernating
107123,24,3,29.810000000000002,3,3,3,33,Need_attention
1071256,50,1,2.5,1,1,1,11,Hibernating
1071304,33,2,19.39,2,2,2,22,Hibernating
1071315,11,3,20.392200000000003,4,3,2,43,Potential_loyalists
1071413,2,2,54.68600000000001,5,2,4,52,Potential_loyalists
1071431,3,1,8.1695,5,1,1,51,New_customers
1071437,71,1,0.4,1,1,1,11,Hibernating
1071447,50,1,0.65,1,1,1,11,Hibernating
1071488,9,2,15.9,4,2,2,42,Potential_loyalists
1071494,31,2,16.8,2,2,2,22,Hibernating
107164,5,6,69.11240000000001,5,5,4,55,Champions
107166,16,5,15.48,4,5,2,45,Loyal_customers
1071667,8,5,110.187,5,5,5,55,Champions
1071693,28,3,17.68,3,3,2,33,Need_attention
1071706,7,4,65.21365,5,4,4,54,Champions
1071712,40,2,61.999500000000005,2,2,4,22,Hibernating
1071728,5,3,106.14770000000001,5,3,5,53,Potential_loyalists
1071760,20,1,7.65,3,1,1,31,About_the_sleep
1071778,12,3,223.49679999999998,4,3,5,43,Potential_loyalists
1071791,35,2,25.09,2,2,3,22,Hibernating
1071828,22,5,205.87605,3,5,5,35,Loyal_customers
1071840,36,2,12.19775,2,2,2,22,Hibernating
1071870,6,2,12.844000000000001,5,2,2,52,Potential_loyalists
1071871,7,4,64.68549999999999,5,4,4,54,Champions
1071873,17,3,21.370499999999996,4,3,2,43,Potential_loyalists
1071909,6,4,18.7194,5,4,2,54,Champions
1071915,43,5,60.9515,2,5,4,25,Cant_loose
1071968,7,3,69.2884,5,3,4,53,Potential_loyalists
107197,14,4,47.27600000000001,4,4,4,44,Loyal_customers
1071987,6,7,145.1003,5,5,5,55,Champions
1071995,39,2,5.18275,2,2,1,22,Hibernating
1072,2,2,27.621250000000003,5,2,3,52,Potential_loyalists
1072007,37,2,6.789999999999999,2,2,1,22,Hibernating
1072012,66,2,16.35,1,2,2,12,Hibernating
1072022,24,5,67.7264,3,5,4,35,Loyal_customers
107204,25,3,26.69,3,3,3,33,Need_attention
1072042,3,4,55.800000000000004,5,4,4,54,Champions
1072055,14,3,16.4,4,3,2,43,Potential_loyalists
107207,21,5,86.1346,3,5,5,35,Loyal_customers
1072124,18,2,23.009999999999998,3,2,2,32,About_the_sleep
1072142,23,3,140.3048,3,3,5,33,Need_attention
1072147,7,3,41.72,5,3,4,53,Potential_loyalists
1072175,45,2,46.8994,2,2,4,22,Hibernating
107221,29,2,6.9998000000000005,2,2,1,22,Hibernating
1072237,34,2,12.042,2,2,2,22,Hibernating
1072279,56,1,152.3996,1,1,5,11,Hibernating
1072309,50,2,32.9764,1,2,3,12,Hibernating
1072358,72,2,31.799999999999997,1,2,3,12,Hibernating
1072396,43,3,23.400000000000002,2,3,3,23,At_risk
1072410,12,2,9.15,4,2,1,42,Potential_loyalists
1072415,45,3,7.8500000000000005,2,3,1,23,At_risk
1072428,20,4,65.52873,3,4,4,34,Loyal_customers
1072482,19,3,47.953199999999995,3,3,4,33,Need_attention
1072517,10,5,177.8431,4,5,5,45,Loyal_customers
107253,9,2,95.04942,4,2,5,42,Potential_loyalists
1072611,37,5,126.01748999999998,2,5,5,25,Cant_loose
1072680,19,2,12.14,3,2,2,32,About_the_sleep
1072715,56,2,4.29,1,2,1,12,Hibernating
1072762,38,2,16.9455,2,2,2,22,Hibernating
1072796,3,8,65.5556,5,5,4,55,Champions
10728,11,7,135.11155,4,5,5,45,Loyal_customers
1072810,44,4,39.05,2,4,3,24,At_risk
1072822,74,1,5.8565,1,1,1,11,Hibernating
1072826,4,2,30.039999999999996,5,2,3,52,Potential_loyalists
1072877,20,4,137.9358,3,4,5,34,Loyal_customers
1072879,29,2,32.58,2,2,3,22,Hibernating
1072881,60,2,19.8725,1,2,2,12,Hibernating
10729,6,3,4.7788,5,3,1,53,Potential_loyalists
1072903,53,2,22.36875,1,2,2,12,Hibernating
1072917,4,1,16.54,5,1,2,51,New_customers
1072920,42,6,76.75999999999999,2,5,5,25,Cant_loose
1072954,18,2,13.950000000000001,3,2,2,32,About_the_sleep
1072990,4,3,80.73625,5,3,5,53,Potential_loyalists
1073,39,1,10.45,2,1,1,21,Hibernating
1073051,15,3,35.44,4,3,3,43,Potential_loyalists
107306,63,1,7.110249999999999,1,1,1,11,Hibernating
1073064,13,3,55.81085,4,3,4,43,Potential_loyalists
1073066,52,1,2.8497,1,1,1,11,Hibernating
1073105,67,2,42.50625,1,2,4,12,Hibernating
1073128,7,4,214.71249999999998,5,4,5,54,Champions
1073130,15,5,97.69290000000001,4,5,5,45,Loyal_customers
1073140,36,2,12.7,2,2,2,22,Hibernating
1073153,28,2,20.0,3,2,2,32,About_the_sleep
1073179,34,2,18.2,2,2,2,22,Hibernating
1073231,9,6,47.039,4,5,4,45,Loyal_customers
1073254,30,3,111.26280000000001,2,3,5,23,At_risk
1073296,54,4,157.92399999999998,1,4,5,14,At_risk
1073325,53,1,3.5374999999999996,1,1,1,11,Hibernating
1073328,47,3,30.00744,1,3,3,13,At_risk
1073329,40,1,52.59674999999999,2,1,4,21,Hibernating
107333,44,1,23.110799999999998,2,1,3,21,Hibernating
1073335,2,4,12.35,5,4,2,54,Champions
1073336,32,2,51.099999999999994,2,2,4,22,Hibernating
1073390,28,6,141.46935,3,5,5,35,Loyal_customers
1073397,24,4,44.29750000000001,3,4,4,34,Loyal_customers
1073409,22,1,5.5,3,1,1,31,About_the_sleep
1073410,37,1,0.9,2,1,1,21,Hibernating
1073417,42,1,4.5,2,1,1,21,Hibernating
107345,19,5,22.625,3,5,2,35,Loyal_customers
1073456,12,1,3.0,4,1,1,41,Promising
1073497,5,5,35.801,5,5,3,55,Champions
1073498,27,4,224.7593,3,4,5,34,Loyal_customers
1073519,79,1,1.25,1,1,1,11,Hibernating
1073550,47,2,24.75,1,2,3,12,Hibernating
107358,15,1,0.75,4,1,1,41,Promising
1073587,24,4,83.94250000000001,3,4,5,34,Loyal_customers
1073593,23,1,9.5,3,1,1,31,About_the_sleep
1073638,26,3,69.9634,3,3,4,33,Need_attention
1073644,17,5,324.37300000000005,4,5,5,45,Loyal_customers
1073645,39,2,31.65,2,2,3,22,Hibernating
1073694,40,2,8.1,2,2,1,22,Hibernating
1073734,48,2,6.5489999999999995,1,2,1,12,Hibernating
107376,68,3,31.490000000000006,1,3,3,13,At_risk
1073771,36,2,18.7755,2,2,2,22,Hibernating
1073778,6,3,12.646,5,3,2,53,Potential_loyalists
1073806,7,6,131.7969,5,5,5,55,Champions
1073807,36,4,58.70575,2,4,4,24,At_risk
107381,15,3,81.3441,4,3,5,43,Potential_loyalists
1073827,10,4,145.45,4,4,5,44,Loyal_customers
107387,7,7,54.9035,5,5,4,55,Champions
1073872,33,4,22.94,2,4,2,24,At_risk
1073890,15,2,36.30725000000001,4,2,3,42,Potential_loyalists
1073891,27,2,9.973700000000001,3,2,1,32,About_the_sleep
1073900,23,5,109.62125,3,5,5,35,Loyal_customers
1073905,28,1,14.600000000000001,3,1,2,31,About_the_sleep
1073923,29,3,27.556400000000004,2,3,3,23,At_risk
1073941,44,2,9.45,2,2,1,22,Hibernating
1073971,20,2,81.0708,3,2,5,32,About_the_sleep
1074,11,2,17.490000000000002,4,2,2,42,Potential_loyalists
1074005,66,3,17.05,1,3,2,13,At_risk
1074067,15,3,23.889999999999997,4,3,3,43,Potential_loyalists
1074074,50,1,1.75,1,1,1,11,Hibernating
1074111,71,1,1.3,1,1,1,11,Hibernating
1074148,34,2,27.37075,2,2,3,22,Hibernating
1074162,12,3,75.95625,4,3,5,43,Potential_loyalists
1074170,23,4,59.9724,3,4,4,34,Loyal_customers
1074181,22,5,56.9543,3,5,4,35,Loyal_customers
1074186,22,2,28.03,3,2,3,32,About_the_sleep
1074212,14,6,193.69305999999997,4,5,5,45,Loyal_customers
1074243,13,1,15.8,4,1,2,41,Promising
1074245,17,4,35.656,4,4,3,44,Loyal_customers
1074266,24,4,80.38775,3,4,5,34,Loyal_customers
107427,20,2,15.88,3,2,2,32,About_the_sleep
1074270,18,3,89.34320000000001,3,3,5,33,Need_attention
1074313,9,3,225.5193,4,3,5,43,Potential_loyalists
1074318,4,3,40.7,5,3,4,53,Potential_loyalists
1074354,79,1,1.99,1,1,1,11,Hibernating
1074376,7,2,13.98,5,2,2,52,Potential_loyalists
1074390,49,1,6.5715,1,1,1,11,Hibernating
107440,30,8,116.78375,2,5,5,25,Cant_loose
1074408,19,4,163.67185999999998,3,4,5,34,Loyal_customers
1074412,17,2,16.0711,4,2,2,42,Potential_loyalists
107443,12,2,28.017000000000003,4,2,3,42,Potential_loyalists
1074436,21,3,11.889999999999999,3,3,2,33,Need_attention
